year,price,transmission,mileage,fuelType,tax,mpg,engineSize,Brand,Car_Type,High_Performance,vehicle_id,model,image_url
2018,26000,Automatic,8000,Diesel,145.0,67.3,2.0,Audi,Other,0,31690, A5,/static/car_images/Audi_A5.jpg
2020,10815,Manual,5000,Petrol,145.0,54.3,1.0,Volkswagen,Other,0,95559, Up,/static/car_images/Volkswagen_Up.jpg
2016,15699,Automatic,42506,Diesel,20.0,68.9,2.1,Mercedes-Benz,Other,0,54559, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2016,32991,Automatic,16608,Petrol,235.0,36.7,3.0,Mercedes-Benz,Other,0,54300, SL CLASS,/static/car_images/Mercedes-Benz_SL_CLASS.jpg
2019,24898,Semi-Auto,13125,Diesel,145.0,52.3,2.0,BMW,Sedan,0,18843, 3 Series,/static/car_images/BMW_3_Series.jpg
2016,8720,Manual,27145,Petrol,20.0,60.1,1.2,Volkswagen,Hatchback,0,90658, Polo,/static/car_images/Volkswagen_Polo.jpg
2020,13500,Manual,2122,Petrol,145.0,50.4,1.0,Volkswagen,Other,0,95289, Up,/static/car_images/Volkswagen_Up.jpg
2016,8298,Manual,26039,Petrol,0.0,65.7,1.0,Ford,Hatchback,0,1862, Fiesta,/static/car_images/Ford_Fiesta.jpg
2009,3575,Manual,50975,Diesel,160.0,51.4,2.0,Ford,Hatchback,0,16187, Focus,/static/car_images/Ford_Focus.jpg
2017,29498,Semi-Auto,22501,Diesel,200.0,47.9,2.1,Mercedes-Benz,Other,0,44671, GLE Class,/static/car_images/Mercedes-Benz_GLE_Class.jpg
2018,18298,Manual,25000,Diesel,145.0,68.9,1.5,Mercedes-Benz,Other,0,53746, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2016,15500,Semi-Auto,59461,Diesel,30.0,65.7,2.0,BMW,Other,0,22918, 4 Series,/static/car_images/BMW_4_Series.jpg
2016,14975,Automatic,25562,Diesel,20.0,68.9,1.5,BMW,Other,0,25033, 1 Series,/static/car_images/BMW_1_Series.jpg
2019,27950,Automatic,1185,Petrol,145.0,38.7,1.5,Volkswagen,Other,0,97103, Touran,/static/car_images/Volkswagen_Touran.jpg
2018,11995,Manual,19036,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,9998, Focus,/static/car_images/Ford_Focus.jpg
2019,11157,Manual,100,Petrol,145.0,44.8,1.4,Vauxhall-Opel,Hatchback,0,70742, Corsa,/static/car_images/default.jpg
2015,13999,Manual,51034,Diesel,125.0,60.1,2.0,Audi,Other,0,37786, Q3,/static/car_images/Audi_Q3.jpg
2017,16498,Manual,26175,Petrol,145.0,47.1,2.0,Volkswagen,Hatchback,0,84109, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,35539,Semi-Auto,1000,Diesel,145.0,57.7,2.0,Mercedes-Benz,Sedan,0,51103, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,10490,Manual,28178,Petrol,145.0,60.1,1.0,Volkswagen,Hatchback,0,91399, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,15335,Manual,13797,Petrol,,,1.0,Ford,Hatchback,0,106853, Focus,/static/car_images/Ford_Focus.jpg
2014,5195,Manual,40000,Petrol,30.0,57.6,1.2,Hyundai,Hatchback,0,39623, I20,/static/car_images/Hyundai_I20.jpg
2017,20998,Semi-Auto,6196,Diesel,150.0,57.7,2.0,Volkswagen,Hatchback,0,85622, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,21497,Automatic,4999,Petrol,145.0,44.8,1.6,Mercedes-Benz,Other,0,48677, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2018,13495,Automatic,29248,Hybrid,135.0,78.5,1.6,Hyundai,Other,0,39853, Ioniq,/static/car_images/Hyundai_Ioniq.jpg
2019,15400,Manual,5068,Petrol,,,1.0,Ford,Hatchback,0,102488, Focus,/static/car_images/Ford_Focus.jpg
2017,25900,Automatic,15808,Diesel,30.0,65.7,2.1,Mercedes-Benz,Sedan,0,54002, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,17999,Manual,6748,Petrol,145.0,52.3,1.5,Skoda,SUV,0,58378, Karoq,/static/car_images/Skoda_Karoq.jpg
2015,8500,Automatic,16202,Petrol,0.0,67.0,1.0,Toyota,Other,0,67697, Aygo,/static/car_images/Toyota_Aygo.jpg
2019,31699,Semi-Auto,1000,Petrol,145.0,35.8,2.0,Mercedes-Benz,Other,0,52379, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2019,27990,Semi-Auto,10,Petrol,145.0,37.7,2.0,Volkswagen,Hatchback,0,85869, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,9495,Manual,20200,Petrol,145.0,56.5,1.0,Toyota,Other,0,66855, Aygo,/static/car_images/Toyota_Aygo.jpg
2015,11221,Manual,35936,Diesel,30.0,64.2,2.0,Ford,Sedan,0,10403, Mondeo,/static/car_images/Ford_Mondeo.jpg
2016,10250,Automatic,41080,Hybrid,0.0,86.0,1.5,Toyota,Hatchback,0,64431, Yaris,/static/car_images/Toyota_Yaris.jpg
2019,17998,Manual,23521,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,2694, Focus,/static/car_images/Ford_Focus.jpg
2019,8980,Manual,5000,Petrol,145.0,56.5,1.0,Toyota,Other,0,66478, Aygo,/static/car_images/Toyota_Aygo.jpg
2018,20950,Semi-Auto,12658,Diesel,150.0,40.4,2.0,Volkswagen,SUV,0,94055, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2018,18000,Manual,12907,Petrol,,,2.0,Ford,Hatchback,0,102287, Focus,/static/car_images/Ford_Focus.jpg
2017,16190,Semi-Auto,25989,Diesel,145.0,51.4,2.0,Skoda,Other,0,59997, Yeti Outdoor,/static/car_images/Skoda_Yeti_Outdoor.jpg
2020,13749,Manual,3588,Petrol,145.0,48.7,1.0,Volkswagen,Hatchback,0,90613, Polo,/static/car_images/Volkswagen_Polo.jpg
2018,26000,Semi-Auto,30600,Petrol,145.0,43.5,2.0,Audi,Hatchback,0,35511, A3,/static/car_images/Audi_A3.jpg
2019,11599,Manual,19989,Petrol,145.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,73435, Astra,/static/car_images/default.jpg
2017,12000,Manual,31070,Diesel,150.0,74.3,1.5,Ford,Hatchback,0,7858, Focus,/static/car_images/Ford_Focus.jpg
2016,8506,Manual,31650,Petrol,125.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,75151, Astra,/static/car_images/default.jpg
2018,8700,Manual,18785,Petrol,145.0,43.5,1.4,Vauxhall-Opel,Hatchback,0,70430, Corsa,/static/car_images/default.jpg
2018,12791,Manual,16565,Petrol,,,1.0,Ford,Hatchback,0,105019, Focus,/static/car_images/Ford_Focus.jpg
2008,3490,Manual,82000,Petrol,235.0,38.7,1.8,Audi,Hatchback,0,38257, A3,/static/car_images/Audi_A3.jpg
2017,9691,Manual,33536,Petrol,125.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,73063, Astra,/static/car_images/default.jpg
2019,11495,Manual,13915,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,6048, Fiesta,/static/car_images/Ford_Fiesta.jpg
2007,2695,Manual,81400,Petrol,145.0,47.1,1.2,Volkswagen,Hatchback,0,92832, Polo,/static/car_images/Volkswagen_Polo.jpg
2017,6927,Manual,36637,Petrol,30.0,55.4,1.4,Vauxhall-Opel,Hatchback,0,70317, Corsa,/static/car_images/default.jpg
2015,11990,Manual,78053,Petrol,165.0,44.8,2.0,BMW,Sedan,0,22977, 3 Series,/static/car_images/BMW_3_Series.jpg
2017,19750,Automatic,15258,Diesel,30.0,64.2,2.1,Mercedes-Benz,Other,0,43597, GLA Class,/static/car_images/Mercedes-Benz_GLA_Class.jpg
2015,30662,Semi-Auto,41120,Petrol,300.0,34.0,3.0,BMW,Performance,1,24096, M4,/static/car_images/BMW_M4.jpg
2019,12000,Manual,784,Petrol,145.0,47.9,1.2,Ford,Other,0,11175, Ka+,/static/car_images/Ford_Ka+.jpg
2019,25349,Semi-Auto,9687,Petrol,145.0,46.3,1.5,Mercedes-Benz,Sedan,0,50926, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2020,30413,Semi-Auto,101,Petrol,145.0,39.2,2.0,BMW,Other,0,20268, X2,/static/car_images/BMW_X2.jpg
2017,6999,Manual,30347,Petrol,145.0,57.7,1.2,Hyundai,Other,0,40848, I10,/static/car_images/Hyundai_I10.jpg
2010,4495,Automatic,106032,Petrol,205.0,39.8,1.8,Mercedes-Benz,Sedan,0,53369, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2013,4979,Manual,42540,Petrol,125.0,51.4,1.4,Vauxhall-Opel,Hatchback,0,71804, Corsa,/static/car_images/default.jpg
2016,13950,Manual,43480,Diesel,30.0,62.8,2.0,BMW,Other,0,26332, 4 Series,/static/car_images/BMW_4_Series.jpg
2018,18998,Manual,18003,Diesel,,,2.0,Ford,Hatchback,0,103384, Focus,/static/car_images/Ford_Focus.jpg
2016,17970,Automatic,58394,Diesel,30.0,62.8,3.0,Audi,Sedan,0,36336, A4,/static/car_images/Audi_A4.jpg
2016,22498,Semi-Auto,29709,Diesel,235.0,42.8,3.0,Volkswagen,SUV,0,96512, Touareg,/static/car_images/Volkswagen_Touareg.jpg
2016,25999,Semi-Auto,21000,Diesel,125.0,56.5,2.1,Mercedes-Benz,Other,0,52323, GLC Class,/static/car_images/Mercedes-Benz_GLC_Class.jpg
2015,32998,Semi-Auto,22548,Diesel,330.0,36.2,3.0,Mercedes-Benz,Other,0,44316, GL Class,/static/car_images/Mercedes-Benz_GL_Class.jpg
2016,10799,Manual,19982,Diesel,30.0,62.8,2.0,Skoda,Other,0,60842, Yeti Outdoor,/static/car_images/Skoda_Yeti_Outdoor.jpg
2018,15995,Manual,21485,Petrol,150.0,55.4,1.5,Volkswagen,Hatchback,0,83702, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,9890,Manual,25006,Petrol,30.0,55.0,1.3,Toyota,Hatchback,0,64522, Yaris,/static/car_images/Toyota_Yaris.jpg
2016,9798,Manual,23858,Petrol,30.0,55.4,1.0,Ford,Other,0,2323, C-MAX,/static/car_images/Ford_C-MAX.jpg
2016,11200,Semi-Auto,12211,Petrol,20.0,60.1,1.2,Volkswagen,Hatchback,0,91540, Polo,/static/car_images/Volkswagen_Polo.jpg
2019,12798,Manual,18191,Petrol,150.0,47.1,1.2,Vauxhall-Opel,Other,0,79377, Crossland X,/static/car_images/default.jpg
2019,27190,Manual,1555,Diesel,145.0,42.8,2.0,Audi,Other,0,38193, Q3,/static/car_images/Audi_Q3.jpg
2019,26490,Manual,2903,Petrol,,,2.3,Ford,Hatchback,0,103756, Focus,/static/car_images/Ford_Focus.jpg
2019,13489,Manual,11268,Petrol,145.0,58.9,1.0,Ford,Hatchback,0,15192, Fiesta,/static/car_images/Ford_Fiesta.jpg
2018,18600,Manual,14005,Petrol,,,2.0,Ford,Hatchback,0,103521, Focus,/static/car_images/Ford_Focus.jpg
2016,14399,Automatic,68458,Hybrid,0.0,148.7,2.0,BMW,Sedan,0,27054, 3 Series,/static/car_images/BMW_3_Series.jpg
2019,48745,Semi-Auto,9742,Petrol,145.0,31.4,4.7,Mercedes-Benz,Other,0,50752, SL CLASS,/static/car_images/Mercedes-Benz_SL_CLASS.jpg
2013,19995,Semi-Auto,54143,Diesel,265.0,41.5,3.0,Audi,SUV,0,31920, Q5,/static/car_images/Audi_Q5.jpg
2016,12498,Semi-Auto,22895,Petrol,30.0,53.3,1.4,Volkswagen,Hatchback,0,83950, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,25444,Manual,7801,Diesel,145.0,46.3,1.6,Audi,Other,0,29869, Q2,/static/car_images/Audi_Q2.jpg
2013,9990,Manual,57421,Diesel,200.0,47.1,2.0,Volkswagen,SUV,0,94723, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2019,12498,Manual,18426,Petrol,145.0,39.2,1.4,Vauxhall-Opel,Other,0,76903, Mokka X,/static/car_images/default.jpg
2017,19570,Automatic,27434,Petrol,265.0,35.8,2.0,Ford,Other,0,12258, S-MAX,/static/car_images/Ford_S-MAX.jpg
2015,7990,Manual,27792,Petrol,,,1.0,Ford,Hatchback,0,103683, Focus,/static/car_images/Ford_Focus.jpg
2018,18441,Automatic,16445,Petrol,150.0,53.3,1.4,Skoda,Sedan,0,61765, Superb,/static/car_images/Skoda_Superb.jpg
2014,6016,Manual,47989,Petrol,125.0,52.3,1.2,Skoda,Other,0,59360, Rapid,/static/car_images/Skoda_Rapid.jpg
2016,15791,Manual,42148,Diesel,125.0,56.5,2.0,Ford,Other,0,6270, S-MAX,/static/car_images/Ford_S-MAX.jpg
2019,23495,Automatic,2633,Diesel,145.0,62.8,1.5,Mercedes-Benz,Other,0,56158, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2014,5495,Manual,59000,Diesel,30.0,62.8,1.7,Vauxhall-Opel,Hatchback,0,73101, Astra,/static/car_images/default.jpg
2019,49499,Automatic,10,Petrol,145.0,34.5,3.0,Toyota,Performance,1,69259, Supra,/static/car_images/Toyota_Supra.jpg
2018,8950,Manual,17200,Petrol,145.0,62.8,1.0,Skoda,Other,0,56828, Rapid,/static/car_images/Skoda_Rapid.jpg
2018,14792,Manual,20700,Petrol,145.0,40.3,1.5,Ford,Hatchback,0,11043, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,16891,Manual,29425,Diesel,150.0,54.3,1.5,Ford,SUV,0,5762, Kuga,/static/car_images/Ford_Kuga.jpg
2015,15990,Semi-Auto,17324,Diesel,30.0,62.8,2.0,BMW,Sedan,0,22175, 5 Series,/static/car_images/BMW_5_Series.jpg
2017,10970,Manual,26457,Diesel,30.0,65.7,1.6,Vauxhall-Opel,Other,0,77410, Mokka X,/static/car_images/default.jpg
2019,19500,Manual,3000,Diesel,,,1.5,Ford,Hatchback,0,102046, Focus,/static/car_images/Ford_Focus.jpg
2016,16990,Automatic,48000,Diesel,125.0,57.7,2.1,Mercedes-Benz,Other,0,53033, CLS Class,/static/car_images/Mercedes-Benz_CLS_Class.jpg
2017,21950,Automatic,24885,Diesel,145.0,61.4,2.0,Audi,Sedan,0,36765, A6,/static/car_images/Audi_A6.jpg
2018,14991,Manual,17902,Petrol,150.0,58.9,1.5,Volkswagen,Hatchback,0,85115, Golf,/static/car_images/Volkswagen_Golf.jpg
2013,9998,Manual,38629,Petrol,200.0,42.8,1.6,Ford,SUV,0,466, Kuga,/static/car_images/Ford_Kuga.jpg
2019,28395,Semi-Auto,3610,Petrol,145.0,44.1,2.0,Mercedes-Benz,Sedan,0,49141, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,18950,Manual,25842,Petrol,145.0,48.7,1.4,Volkswagen,SUV,0,94023, Tiguan,/static/car_images/Volkswagen_Tiguan.jpg
2017,19990,Automatic,32000,Diesel,30.0,65.7,2.0,Mercedes-Benz,Sedan,0,53012, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2017,15495,Manual,31070,Petrol,,,2.0,Mercedes-Benz,Sedan,0,98552, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,14000,Automatic,91707,Diesel,150.0,53.3,3.0,BMW,Sedan,0,28033, 3 Series,/static/car_images/BMW_3_Series.jpg
2020,40495,Semi-Auto,3200,Petrol,145.0,24.8,5.0,Ford,Performance,0,7164, Mustang,/static/car_images/Ford_Mustang.jpg
2019,26990,Semi-Auto,4600,Petrol,145.0,37.7,2.0,Volkswagen,Hatchback,0,86537, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,16380,Manual,101,Petrol,145.0,53.3,1.5,BMW,Other,0,22023, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,14488,Automatic,66472,Diesel,30.0,64.2,2.1,Mercedes-Benz,Sedan,0,52741, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,17789,Semi-Auto,63019,Diesel,125.0,61.4,2.1,Mercedes-Benz,Sedan,0,44820, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,15699,Automatic,33569,Petrol,,,2.0,Mercedes-Benz,Sedan,0,101069, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,12000,Manual,31727,Diesel,,,1.5,Ford,Hatchback,0,105686, Focus,/static/car_images/Ford_Focus.jpg
2017,32023,Semi-Auto,3546,Diesel,145.0,48.7,3.0,BMW,Other,0,23338, 6 Series,/static/car_images/BMW_6_Series.jpg
2013,11995,Manual,59451,Diesel,20.0,67.3,2.0,Audi,Hatchback,0,35964, A3,/static/car_images/Audi_A3.jpg
2019,13000,Manual,14399,Diesel,145.0,68.9,1.6,Skoda,Sedan,0,62069, Octavia,/static/car_images/Skoda_Octavia.jpg
2016,7995,Manual,17021,Petrol,125.0,54.3,1.2,Ford,Hatchback,0,6370, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,9995,Manual,11891,Petrol,145.0,47.9,1.2,Ford,Other,0,10032, Ka+,/static/car_images/Ford_Ka+.jpg
2017,14300,Manual,21323,Petrol,145.0,52.3,1.5,BMW,Other,0,27797, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,9299,Manual,20556,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,16598, Fiesta,/static/car_images/Ford_Fiesta.jpg
2019,14995,Automatic,3546,Petrol,145.0,47.9,1.5,Toyota,Hatchback,0,64837, Yaris,/static/car_images/Toyota_Yaris.jpg
2016,17950,Manual,32390,Diesel,125.0,58.9,2.0,Audi,Sedan,0,33873, A6,/static/car_images/Audi_A6.jpg
2015,14998,Manual,41319,Diesel,20.0,67.3,2.0,Audi,Coupe,0,30065, TT,/static/car_images/Audi_TT.jpg
2015,8000,Manual,65000,Diesel,,,1.5,Ford,Hatchback,0,105692, Focus,/static/car_images/Ford_Focus.jpg
2015,14998,Semi-Auto,38671,Diesel,,,2.1,Mercedes-Benz,Sedan,0,98303, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2014,10599,Manual,42448,Diesel,20.0,68.9,2.0,Volkswagen,Hatchback,0,87798, Golf,/static/car_images/Volkswagen_Golf.jpg
2017,14380,Manual,11581,Diesel,145.0,64.2,1.5,Ford,SUV,0,5885, Kuga,/static/car_images/Ford_Kuga.jpg
2016,19999,Semi-Auto,27663,Diesel,30.0,65.7,2.0,Mercedes-Benz,Sedan,0,52547, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2014,4995,Manual,30750,Petrol,30.0,57.6,1.2,Hyundai,Hatchback,0,42937, I20,/static/car_images/Hyundai_I20.jpg
2015,9291,Manual,82000,Diesel,20.0,67.3,2.0,Volkswagen,Sedan,0,89198, Passat,/static/car_images/Volkswagen_Passat.jpg
2017,13570,Semi-Auto,46323,Diesel,145.0,62.8,2.0,Volkswagen,Other,0,96017, Scirocco,/static/car_images/Volkswagen_Scirocco.jpg
2016,16750,Manual,64000,Petrol,145.0,47.1,2.0,Volkswagen,Hatchback,0,87338, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,14998,Manual,3241,Petrol,145.0,41.5,1.4,Hyundai,Hatchback,0,39052, I30,/static/car_images/Hyundai_I30.jpg
2019,26990,Semi-Auto,6648,Hybrid,145.0,50.4,1.6,Hyundai,SUV,0,40824, Tucson,/static/car_images/Hyundai_Tucson.jpg
2019,27995,Semi-Auto,21480,Diesel,145.0,48.7,2.0,Audi,Other,0,29133, A5,/static/car_images/Audi_A5.jpg
2015,7750,Manual,6380,Petrol,30.0,57.6,1.2,Hyundai,Other,0,41052, I10,/static/car_images/Hyundai_I10.jpg
2015,7399,Manual,42406,Diesel,20.0,72.4,2.0,Vauxhall-Opel,Sedan,0,81802, Insignia,/static/car_images/default.jpg
2015,13547,Automatic,40925,Diesel,125.0,57.7,2.1,Mercedes-Benz,Sedan,0,45365, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2013,8990,Manual,70000,Diesel,0.0,74.3,1.6,Audi,Hatchback,0,36011, A1,/static/car_images/Audi_A1.jpg
2019,23706,Semi-Auto,15751,Diesel,145.0,41.5,2.0,Volkswagen,Other,0,94849, Sharan,/static/car_images/Volkswagen_Sharan.jpg
2015,8210,Manual,42042,Diesel,20.0,72.4,1.6,Vauxhall-Opel,Sedan,0,81915, Insignia,/static/car_images/default.jpg
2017,10495,Manual,38716,Petrol,145.0,58.9,1.2,Toyota,Other,0,65606, Auris,/static/car_images/Toyota_Auris.jpg
2015,7998,Manual,30796,Petrol,150.0,48.7,1.4,Hyundai,Hatchback,0,39256, I30,/static/car_images/Hyundai_I30.jpg
2014,17000,Automatic,22190,Diesel,160.0,51.4,3.0,Mercedes-Benz,Sedan,0,56187, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2018,16000,Manual,13898,Diesel,145.0,60.1,2.0,Ford,SUV,0,9636, Kuga,/static/car_images/Ford_Kuga.jpg
2019,33990,Automatic,220,Diesel,145.0,39.2,2.0,Audi,SUV,0,37617, Q5,/static/car_images/Audi_Q5.jpg
2019,15750,Manual,14195,Petrol,,,1.0,Ford,Hatchback,0,104872, Focus,/static/car_images/Ford_Focus.jpg
2015,8698,Automatic,28781,Diesel,150.0,53.3,2.0,Vauxhall-Opel,Sedan,0,81839, Insignia,/static/car_images/default.jpg
2019,22980,Semi-Auto,16302,Petrol,145.0,45.6,1.5,Mercedes-Benz,Sedan,0,48350, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2016,18898,Automatic,13493,Petrol,160.0,44.1,2.0,BMW,Sedan,0,18771, 3 Series,/static/car_images/BMW_3_Series.jpg
2016,20700,Semi-Auto,27890,Diesel,,,2.1,Mercedes-Benz,Sedan,0,98283, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2017,8750,Manual,13675,Diesel,145.0,64.2,1.6,Hyundai,Other,0,40665, IX20,/static/car_images/Hyundai_IX20.jpg
2015,8000,Manual,45566,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,1091, Focus,/static/car_images/Ford_Focus.jpg
2014,6191,Manual,66251,Petrol,205.0,43.5,1.6,Vauxhall-Opel,Other,0,76350, Mokka,/static/car_images/default.jpg
2015,15498,Semi-Auto,39876,Petrol,200.0,42.8,2.0,Audi,Other,0,29325, Q3,/static/car_images/Audi_Q3.jpg
2016,6791,Manual,7032,Petrol,0.0,69.0,1.0,Toyota,Other,0,66887, Aygo,/static/car_images/Toyota_Aygo.jpg
2016,10498,Manual,77501,Diesel,20.0,68.9,2.0,Skoda,Sedan,0,56452, Superb,/static/car_images/Skoda_Superb.jpg
2019,15290,Manual,7686,Diesel,145.0,53.3,2.0,Volkswagen,Sedan,0,88967, Passat,/static/car_images/Volkswagen_Passat.jpg
2017,9000,Manual,21552,Petrol,145.0,64.2,1.0,Skoda,Hatchback,0,57825, Fabia,/static/car_images/Skoda_Fabia.jpg
2016,9082,Manual,41940,Diesel,0.0,74.3,1.5,Ford,Hatchback,0,5719, Focus,/static/car_images/Ford_Focus.jpg
2015,14550,Semi-Auto,30369,Diesel,20.0,62.8,2.1,Mercedes-Benz,Other,0,44341, CL Class,/static/car_images/Mercedes-Benz_CL_Class.jpg
2016,19290,Semi-Auto,17600,Diesel,,,2.1,Mercedes-Benz,Sedan,0,98346, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2018,8995,Manual,16900,Petrol,145.0,64.2,1.0,Skoda,Hatchback,0,58224, Fabia,/static/car_images/Skoda_Fabia.jpg
2019,28497,Semi-Auto,9898,Diesel,145.0,49.6,3.0,BMW,Sedan,0,20503, 3 Series,/static/car_images/BMW_3_Series.jpg
2019,48898,Semi-Auto,17501,Diesel,145.0,41.5,3.0,BMW,Other,0,18588, 7 Series,/static/car_images/BMW_7_Series.jpg
2017,6290,Manual,22181,Petrol,0.0,69.0,1.0,Toyota,Other,0,66683, Aygo,/static/car_images/Toyota_Aygo.jpg
2015,10495,Manual,17987,Diesel,30.0,62.8,2.0,Skoda,Other,0,59011, Yeti Outdoor,/static/car_images/Skoda_Yeti_Outdoor.jpg
2020,35040,Semi-Auto,562,Diesel,145.0,60.1,2.0,BMW,Other,0,22192, X1,/static/car_images/BMW_X1.jpg
2017,16790,Manual,15468,Petrol,145.0,46.3,2.0,BMW,Other,0,23433, 1 Series,/static/car_images/BMW_1_Series.jpg
2017,15150,Semi-Auto,21116,Petrol,150.0,51.4,1.2,Skoda,Other,0,59250, Yeti Outdoor,/static/car_images/Skoda_Yeti_Outdoor.jpg
2019,18990,Semi-Auto,9018,Petrol,145.0,46.3,1.5,Volkswagen,Hatchback,0,86894, Golf,/static/car_images/Volkswagen_Golf.jpg
2019,19500,Manual,5589,Diesel,145.0,61.4,1.5,Ford,Other,0,12847, Grand Tourneo Connect,/static/car_images/Ford_Grand_Tourneo_Connect.jpg
2018,11400,Manual,10213,Petrol,145.0,65.7,1.0,Ford,Hatchback,0,8936, Fiesta,/static/car_images/Ford_Fiesta.jpg
2014,8990,Automatic,80000,Diesel,145.0,56.5,2.1,Mercedes-Benz,Sedan,0,52977, C Class,/static/car_images/Mercedes-Benz_C_Class.jpg
2019,11400,Manual,7000,Petrol,145.0,57.7,1.0,Toyota,Other,0,67436, Aygo,/static/car_images/Toyota_Aygo.jpg
2017,15999,Automatic,7493,Diesel,145.0,74.3,1.5,Mercedes-Benz,Other,0,53827, A Class,/static/car_images/Mercedes-Benz_A_Class.jpg
2017,11695,Semi-Auto,22804,Petrol,125.0,51.4,1.0,Ford,Hatchback,0,10182, Focus,/static/car_images/Ford_Focus.jpg
2015,9295,Manual,20578,Petrol,20.0,60.1,1.0,Ford,Hatchback,0,11150, Focus,/static/car_images/Ford_Focus.jpg
2019,13891,Manual,13499,Petrol,145.0,45.6,1.6,Vauxhall-Opel,Hatchback,0,73298, Astra,/static/car_images/default.jpg
2019,17987,Manual,3102,Petrol,145.0,47.9,1.0,Volkswagen,Other,0,89683, T-Cross,/static/car_images/Volkswagen_T-Cross.jpg
2019,36985,Automatic,5135,Diesel,145.0,38.2,2.0,Audi,SUV,0,28601, Q5,/static/car_images/Audi_Q5.jpg
2014,7489,Manual,19898,Petrol,125.0,50.4,1.4,Hyundai,Other,0,41820, IX20,/static/car_images/Hyundai_IX20.jpg
2019,16998,Manual,21277,Petrol,145.0,60.1,1.0,Ford,Hatchback,0,2483, Focus,/static/car_images/Ford_Focus.jpg
2018,23425,Semi-Auto,18610,Petrol,145.0,41.5,2.0,Volkswagen,Other,0,83365, T-Roc,/static/car_images/Volkswagen_T-Roc.jpg
2016,17561,Semi-Auto,46435,Diesel,145.0,55.4,3.0,BMW,Other,0,21752, 4 Series,/static/car_images/BMW_4_Series.jpg
2017,14500,Manual,30186,Petrol,150.0,52.3,1.4,Volkswagen,Other,0,96056, Scirocco,/static/car_images/Volkswagen_Scirocco.jpg
2017,12001,Manual,38000,Diesel,0.0,74.3,1.6,Volkswagen,Hatchback,0,85647, Golf,/static/car_images/Volkswagen_Golf.jpg
2016,7998,Manual,18562,Petrol,125.0,50.4,1.4,Hyundai,Other,0,39039, IX20,/static/car_images/Hyundai_IX20.jpg
2016,17790,Manual,10236,Diesel,200.0,47.1,2.2,Hyundai,SUV,0,41192, Santa Fe,/static/car_images/Hyundai_Santa_Fe.jpg
2015,13527,Automatic,51933,Diesel,125.0,61.4,2.1,Mercedes-Benz,Sedan,0,44719, E Class,/static/car_images/Mercedes-Benz_E_Class.jpg
2017,21480,Semi-Auto,30427,Diesel,145.0,57.7,2.1,Mercedes-Benz,Other,0,46641, CLS Class,/static/car_images/Mercedes-Benz_CLS_Class.jpg
2019,37490,Semi-Auto,9565,Petrol,150.0,34.9,3.0,BMW,Sedan,0,20395, 3 Series,/static/car_images/BMW_3_Series.jpg
